Id,Country_Region,Province_State,Date,ConfirmedCases,Fatalities,country+province,Lat,Long,day_from_jan_first,temp,min,max,stp,slp,dewp,rh,ah,wdsp,prcp,fog
246,Algeria,,08-02-2020,0,0,Algeria-,28.0339,1.6596,39,65.8,55,82.4,999.9,1020.6,17.5,0.153323801,0.038550953,11.7,0,0
247,Algeria,,09-02-2020,0,0,Algeria-,28.0339,1.6596,40,67.9,55.4,82.4,999.9,1021.6,24.2,0.189267521,0.048211882,13.6,0,0
248,Algeria,,10-02-2020,0,0,Algeria-,28.0339,1.6596,41,70.1,59,82.6,999.9,1024.9,21.9,0.159258275,0.041248594,15.2,0,0
249,Algeria,,11-02-2020,0,0,Algeria-,28.0339,1.6596,42,70.4,60.8,81,999.9,1024,21.7,0.156297304,0.040582429,11,0,0
250,Algeria,,12-02-2020,0,0,Algeria-,28.0339,1.6596,43,71.3,65.1,80.6,999.9,1022.3,16.9,0.12347747,0.032310059,5.5,0,0
251,Algeria,,13-02-2020,0,0,Algeria-,28.0339,1.6596,44,72,59,84.4,999.9,1020,34.4,0.249221099,0.065625963,4.9,0,0
252,Algeria,,14-02-2020,0,0,Algeria-,28.0339,1.6596,45,70.4,59,82.6,999.9,1019.8,26.7,0.192580336,0.05000328,12.6,0,0
253,Algeria,,15-02-2020,0,0,Algeria-,28.0339,1.6596,46,72.9,64,84.2,999.9,1020,26.7,0.176782493,0.046946845,17.2,0,0
254,Algeria,,16-02-2020,0,0,Algeria-,28.0339,1.6596,47,72.9,64.2,84.4,999.9,1021.2,24.5,0.16135928,0.042851014,20,0,0
255,Algeria,,17-02-2020,0,0,Algeria-,28.0339,1.6596,48,69.9,61.5,81.5,999.9,1021.3,29.2,0.21711121,0.056141206,17.3,0,0
256,Algeria,,18-02-2020,0,0,Algeria-,28.0339,1.6596,49,66.1,53.1,77,999.9,1021.3,31.1,0.267658852,0.067411364,15.7,0,0
257,Algeria,,19-02-2020,0,0,Algeria-,28.0339,1.6596,50,67.7,55.4,80.6,999.9,1018.7,27.6,0.219424968,0.055817498,14.7,0,0
258,Algeria,,20-02-2020,0,0,Algeria-,28.0339,1.6596,51,69.9,58.5,82.4,999.9,1016.9,23.7,0.172955384,0.044723273,15.1,0,0
259,Algeria,,21-02-2020,0,0,Algeria-,28.0339,1.6596,52,71.4,60.8,85.1,999.9,1018.1,26.3,0.18302845,0.0479351,13.4,0,0
260,Algeria,,22-02-2020,0,0,Algeria-,28.0339,1.6596,53,70.7,60.8,82.4,999.9,1021.6,26.4,0.188255614,0.049004396,19.5,0,0
261,Algeria,,23-02-2020,0,0,Algeria-,28.0339,1.6596,54,67.7,56.1,78.8,999.9,1024.6,23.3,0.183546142,0.046690614,19.1,0,0
262,Algeria,,24-02-2020,0,0,Algeria-,28.0339,1.6596,55,67.7,55,81,999.9,1023.1,25.5,0.201186969,0.051178102,18.2,0,0
263,Algeria,,25-02-2020,1,0,Algeria-,28.0339,1.6596,56,69.8,60.6,82.4,999.9,1018.6,25.5,0.18707308,0.048334874,6.7,0,0
264,Algeria,,26-02-2020,1,0,Algeria-,28.0339,1.6596,57,68.4,47.5,84.2,999.9,1016.5,22.6,0.173949871,0.04446664,5.1,0,0
265,Algeria,,27-02-2020,1,0,Algeria-,28.0339,1.6596,58,69.5,51.6,82.4,999.9,1018.5,21.4,0.159191991,0.041033128,8,0,0
266,Algeria,,28-02-2020,1,0,Algeria-,28.0339,1.6596,59,70.6,54.7,84.2,999.9,1019.5,24.3,0.173123512,0.0450271,10.7,0,0
267,Algeria,,29-02-2020,1,0,Algeria-,28.0339,1.6596,60,73.7,61.5,89.6,999.9,1016.6,23,0.147477317,0.039472724,9.5,0,0
268,Algeria,,01-03-2020,1,0,Algeria-,28.0339,1.6596,61,74.5,62.6,90,999.9,1014.5,19.1,0.12168627,0.032835272,7.3,0,0
269,Algeria,,02-03-2020,3,0,Algeria-,28.0339,1.6596,62,73.1,53.6,90,999.9,1015.3,21.6,0.141901593,0.03775668,2.8,0,0
270,Algeria,,03-03-2020,5,0,Algeria-,28.0339,1.6596,63,72.8,51.4,87.8,999.9,1017.6,20.8,0.1385883,0.036768596,6.4,0,0
271,Algeria,,04-03-2020,12,0,Algeria-,28.0339,1.6596,64,73.8,53.6,89.6,999.9,1018.8,25.3,0.161794093,0.043347979,3.8,0,0
272,Algeria,,05-03-2020,12,0,Algeria-,28.0339,1.6596,65,70.7,51.8,87.8,999.9,1017.6,27.9,0.200260868,0.052129456,3.6,0,0
273,Algeria,,06-03-2020,17,0,Algeria-,28.0339,1.6596,66,72.8,50,93.2,999.9,1012.1,25.4,0.168088699,0.04459529,3.4,0,0
274,Algeria,,07-03-2020,17,0,Algeria-,28.0339,1.6596,67,71.3,55,79.9,999.9,1012.8,24.2,0.16830846,0.044040879,16.3,0,0
275,Algeria,,08-03-2020,19,0,Algeria-,28.0339,1.6596,68,64.5,55.4,74.3,999.9,1019.5,18.6,0.168245784,0.04203039,17.3,0,0
276,Algeria,,09-03-2020,20,0,Algeria-,28.0339,1.6596,69,63.8,52.9,75.6,999.9,1019.8,18.7,0.17319226,0.043139774,14.6,0,0
277,Algeria,,10-03-2020,20,0,Algeria-,28.0339,1.6596,70,63.1,42.6,79,999.9,1018.6,19.8,0.186067614,0.046230695,9.3,0,0
278,Algeria,,11-03-2020,20,0,Algeria-,28.0339,1.6596,71,64,41.4,75.2,999.9,1020.2,24.5,0.219705137,0.054768952,17.4,0,0
279,Algeria,,12-03-2020,24,1,Algeria-,28.0339,1.6596,72,68.1,56.7,84.2,999.9,1017.2,28.6,0.225462023,0.057511687,22.5,0,0
280,Algeria,,13-03-2020,26,2,Algeria-,28.0339,1.6596,73,70.9,59,86,999.9,1014.6,24.5,0.172783577,0.045054151,10.4,0,0
281,Algeria,,14-03-2020,37,3,Algeria-,28.0339,1.6596,74,74.8,61.2,91.4,999.9,1013.7,22,0.136228971,0.036874113,3.4,0,0
282,Algeria,,15-03-2020,48,4,Algeria-,28.0339,1.6596,75,77.7,61.7,93.2,999.9,1010.2,18.9,0.108338146,0.030276294,7.4,0,0
283,Algeria,,16-03-2020,54,4,Algeria-,28.0339,1.6596,76,78.1,66.7,89.8,999.9,1005.4,14.9,0.089963679,0.025258419,12.4,0,0
284,Algeria,,17-03-2020,60,4,Algeria-,28.0339,1.6596,77,73.5,54.7,91.4,999.9,1009.8,15.8,0.109225026,0.029176362,2.2,0,0
285,Algeria,,18-03-2020,74,7,Algeria-,28.0339,1.6596,78,78.5,64.2,91.8,999.9,1010.1,20.6,0.113402164,0.031989062,11.7,0,0
286,Algeria,,19-03-2020,87,9,Algeria-,28.0339,1.6596,79,79.1,66.2,91.4,999.9,1007.9,26,0.139396146,0.039603705,13.5,0,0
287,Algeria,,20-03-2020,90,11,Algeria-,28.0339,1.6596,80,68.4,51.1,80.6,999.9,1007.5,23.8,0.182927057,0.046761469,6.9,0,0
288,Algeria,,21-03-2020,139,15,Algeria-,28.0339,1.6596,81,70.2,49.8,86,999.9,1008.9,24.1,0.17406323,0.045120262,5,0,0
289,Algeria,,22-03-2020,201,17,Algeria-,28.0339,1.6596,82,74.2,59,86.9,999.9,1008.5,30.5,0.197625316,0.053162445,5.6,0,0
290,Algeria,,23-03-2020,230,17,Algeria-,28.0339,1.6596,83,74.9,56.5,91.4,999.9,1005.3,24.6,0.151401705,0.041023951,7.5,0,0
291,Algeria,,24-03-2020,264,19,Algeria-,28.0339,1.6596,84,66.4,48,79.7,999.9,1003.5,22,0.181844986,0.045878257,12.2,0,0
292,Algeria,,25-03-2020,302,21,Algeria-,28.0339,1.6596,85,69.5,57,81.5,999.9,1005.5,28.8,0.216558019,0.055819723,10.4,0,0
293,Algeria,,26-03-2020,367,25,Algeria-,28.0339,1.6596,86,69.3,59,80.6,999.9,1011.2,36.3,0.29492632,0.075901222,6.3,0,0
294,Algeria,,27-03-2020,409,26,Algeria-,28.0339,1.6596,87,71.7,53.6,84.6,999.9,1010.4,28.3,0.196711755,0.051657518,5.8,0,0
295,Algeria,,28-03-2020,454,29,Algeria-,28.0339,1.6596,88,72.7,51.6,89.6,999.9,1010.2,26.6,0.177257941,0.046983084,2.8,0,0
296,Algeria,,29-03-2020,511,31,Algeria-,28.0339,1.6596,89,74.4,64.4,85.1,999.9,1009.1,36.2,0.246728484,0.066507547,11.8,0,0
297,Algeria,,30-03-2020,584,35,Algeria-,28.0339,1.6596,90,71.6,57.9,84.2,999.9,1012.5,34.9,0.257746134,0.067624459,6.6,0,0
298,Algeria,,31-03-2020,716,44,Algeria-,28.0339,1.6596,91,74.2,60.8,87.8,999.9,1011,26.4,0.167059501,0.04494005,8.4,0,0
299,Algeria,,01-04-2020,847,58,Algeria-,28.0339,1.6596,92,75.2,53.6,93.2,999.9,1010.9,23.5,0.143143603,0.038909276,5.3,0,0
300,Algeria,,02-04-2020,986,86,Algeria-,28.0339,1.6596,93,75.2,51.1,94.1,999.9,1007.6,20.2,0.12454154,0.033852866,8.2,0,0
301,Algeria,,03-04-2020,1171,105,Algeria-,28.0339,1.6596,94,77,56.5,91.4,999.9,1005.5,27.8,0.161045411,0.044647509,8.2,0,0
302,Algeria,,04-04-2020,1251,130,Algeria-,28.0339,1.6596,95,75,62.6,86.2,999.9,1010.8,27.1,0.167365315,0.045397149,16.7,0,0
303,Algeria,,05-04-2020,1320,152,Algeria-,28.0339,1.6596,96,75,62.6,86.2,999.9,1010.8,27.1,0.167365315,0.045397149,16.7,0,0
304,Algeria,,06-04-2020,1423,173,Algeria-,28.0339,1.6596,97,75,62.6,86.2,999.9,1010.8,27.1,0.167365315,0.045397149,16.7,0,0
305,Algeria,,07-04-2020,1468,193,Algeria-,28.0339,1.6596,98,75,62.6,86.2,999.9,1010.8,27.1,0.167365315,0.045397149,16.7,0,0
306,Algeria,,08-04-2020,1572,205,Algeria-,28.0339,1.6596,99,75,62.6,86.2,999.9,1010.8,27.1,0.167365315,0.045397149,16.7,0,0
343,Andorra,,22-01-2020,0,0,Andorra-,42.5063,1.5218,22,26.2,18,41.7,869.7,,21.1,0.807797072,-0.261955315,1.6,0,0
344,Andorra,,23-01-2020,0,0,Andorra-,42.5063,1.5218,23,27.2,20.1,43.9,866,,22.1,0.808553673,-0.330182857,1.5,0,0
345,Andorra,,24-01-2020,0,0,Andorra-,42.5063,1.5218,24,28.7,19.8,41.5,862.6,,24.1,0.826786663,-0.522301216,1.4,0,0
346,Andorra,,25-01-2020,0,0,Andorra-,42.5063,1.5218,25,27.9,19.9,43.2,860.1,,23.7,0.840192159,-0.41341757,1.1,0,0
347,Andorra,,26-01-2020,0,0,Andorra-,42.5063,1.5218,26,28.8,18,42.3,857.8,,26.1,0.894821217,-0.585336008,1.5,0,0
348,Andorra,,27-01-2020,0,0,Andorra-,42.5063,1.5218,27,29.8,19,41.7,855.6,,24.6,0.807130862,-0.799967046,1.9,0,0
349,Andorra,,28-01-2020,0,0,Andorra-,42.5063,1.5218,28,34.8,32.2,40.5,849.2,,31.3,0.868834265,0.827650016,4.5,0.13,0
350,Andorra,,29-01-2020,0,0,Andorra-,42.5063,1.5218,29,34.4,25.3,41.7,853.5,,25.9,0.707655274,0.774009317,5.1,0.05,0
351,Andorra,,30-01-2020,0,0,Andorra-,42.5063,1.5218,30,32.2,22.5,50.7,857.1,,21.7,0.648446889,7.79182642,2,0,0
352,Andorra,,31-01-2020,0,0,Andorra-,42.5063,1.5218,31,35.6,29.3,54,857.8,,31.3,0.841605054,0.643727791,1.2,0,0
353,Andorra,,01-02-2020,0,0,Andorra-,42.5063,1.5218,32,34.9,26.4,48.7,857.8,,32.3,0.901045098,0.832046356,2.6,0,0
354,Andorra,,02-02-2020,0,0,Andorra-,42.5063,1.5218,33,40.4,31.8,52.7,860.7,,36,0.84122248,0.333053244,3.7,0,0
355,Andorra,,03-02-2020,0,0,Andorra-,42.5063,1.5218,34,48,36,56.8,862.3,,27.5,0.44598536,0.124031459,6.6,0.02,0
356,Andorra,,04-02-2020,0,0,Andorra-,42.5063,1.5218,35,37.5,29.8,49.1,854.2,,18.7,0.462120206,0.249426329,7.8,0.01,0
357,Andorra,,05-02-2020,0,0,Andorra-,42.5063,1.5218,36,32,21.9,46.6,861.7,,12.1,0.432088335,inf,2.4,0.03,0
358,Andorra,,06-02-2020,0,0,Andorra-,42.5063,1.5218,37,29.6,20.1,45.1,864.1,,17.4,0.599891962,-0.540595482,1.8,0,0
359,Andorra,,07-02-2020,0,0,Andorra-,42.5063,1.5218,38,28.8,21,49.6,862.7,,18.9,0.66099773,-0.432383325,1.8,0,0
360,Andorra,,08-02-2020,0,0,Andorra-,42.5063,1.5218,39,28.5,20.7,44.2,863.6,,19,0.672032557,-0.397014709,1.6,0,0
361,Andorra,,09-02-2020,0,0,Andorra-,42.5063,1.5218,40,28.6,18.9,46,864.1,,20.7,0.71950354,-0.439356774,1.6,0,0
362,Andorra,,10-02-2020,0,0,Andorra-,42.5063,1.5218,41,43.5,28.2,52.2,857.7,,25.5,0.487307463,0.158874629,6.7,0,0
363,Andorra,,11-02-2020,0,0,Andorra-,42.5063,1.5218,42,39.8,35.1,45.1,854.9,,27.6,0.6133569,0.255472397,7.4,0.01,0
364,Andorra,,12-02-2020,0,0,Andorra-,42.5063,1.5218,43,29.3,21.4,43.7,858.5,,10.8,0.455218276,-0.360205587,2.7,0.15,0
365,Andorra,,13-02-2020,0,0,Andorra-,42.5063,1.5218,44,31.2,19.6,46.9,855.9,,24,0.743659482,-2.145510478,4.3,0,0
366,Andorra,,14-02-2020,0,0,Andorra-,42.5063,1.5218,45,36.4,26.1,53.6,858.4,,18.9,0.486789541,0.3144606,3.1,0.01,0
367,Andorra,,15-02-2020,0,0,Andorra-,42.5063,1.5218,46,32.2,22.3,53.1,864.4,,21.9,0.653942067,7.857857232,1.6,0,0
368,Andorra,,16-02-2020,0,0,Andorra-,42.5063,1.5218,47,33.9,26.2,46.4,864.6,,26.9,0.75242152,1.018969863,1.8,0,0
369,Andorra,,17-02-2020,0,0,Andorra-,42.5063,1.5218,48,36.6,26.4,50.4,861.8,,32.4,0.845628892,0.526668811,2.8,0,0
370,Andorra,,18-02-2020,0,0,Andorra-,42.5063,1.5218,49,33.8,24.1,50,862.7,,17,0.497608221,0.708484154,2.1,0,0
371,Andorra,,19-02-2020,0,0,Andorra-,42.5063,1.5218,50,31.3,21,41.7,861.1,,17.9,0.572020243,-1.893730254,3.8,0,0
372,Andorra,,20-02-2020,0,0,Andorra-,42.5063,1.5218,51,34.2,25.2,51.3,861.1,,23.4,0.642765572,0.760843034,2.1,0,0
373,Andorra,,21-02-2020,0,0,Andorra-,42.5063,1.5218,52,38.1,28,54.7,863,,17.1,0.421373707,0.209963747,3,0,0
374,Andorra,,22-02-2020,0,0,Andorra-,42.5063,1.5218,53,37.4,25.9,56.1,867.8,,26.2,0.636084646,0.348304571,2.1,0,0
375,Andorra,,23-02-2020,0,0,Andorra-,42.5063,1.5218,54,42.7,31.6,62.1,867.1,,27.9,0.554901989,0.188542987,2.9,0,0
376,Andorra,,24-02-2020,0,0,Andorra-,42.5063,1.5218,55,43.6,32.9,63.1,861.4,,24,0.456040108,0.14796624,2.7,0,0
377,Andorra,,25-02-2020,0,0,Andorra-,42.5063,1.5218,56,40,30.7,52.9,850.4,,22.7,0.496417949,0.203175473,4.4,0,0
378,Andorra,,26-02-2020,0,0,Andorra-,42.5063,1.5218,57,30.1,25.2,37.6,845.1,,19.5,0.643110396,-0.747114756,6.2,0.04,0
379,Andorra,,27-02-2020,0,0,Andorra-,42.5063,1.5218,58,27.9,17.1,35.6,848.2,,21.7,0.772458405,-0.380089094,3,0.12,0
380,Andorra,,28-02-2020,0,0,Andorra-,42.5063,1.5218,59,32.9,18.5,50.9,855,,15.4,0.481405267,1.322214744,2.9,0.08,0
381,Andorra,,29-02-2020,0,0,Andorra-,42.5063,1.5218,60,30.9,25,37.4,852.2,,24.2,0.759069162,-1.5734605,1.4,0,0
382,Andorra,,01-03-2020,0,0,Andorra-,42.5063,1.5218,61,36,28.8,45.7,845.3,,31.2,0.824999248,0.57701422,3.2,0.06,0
383,Andorra,,02-03-2020,1,0,Andorra-,42.5063,1.5218,62,31.4,28.2,33.6,837.3,,30.6,0.968096703,-3.754306639,1.7,0.06,0
384,Andorra,,03-03-2020,1,0,Andorra-,42.5063,1.5218,63,29,17.8,38.3,842.2,,11,0.464933318,-0.327070148,4.2,1.1,0
385,Andorra,,04-03-2020,1,0,Andorra-,42.5063,1.5218,64,29.8,16.2,48.2,850,,13.1,0.493634526,-0.489253196,2,0.02,0
386,Andorra,,05-03-2020,1,0,Andorra-,42.5063,1.5218,65,30.5,25.7,34.9,846,,29.9,0.975893393,-1.459582069,2.1,0,0
387,Andorra,,06-03-2020,1,0,Andorra-,42.5063,1.5218,66,29.7,21.2,41.5,842.2,,18.7,0.631718918,-0.596454265,3.1,0.54,0
388,Andorra,,07-03-2020,1,0,Andorra-,42.5063,1.5218,67,26.3,15.1,44.1,853.4,,14.1,0.595406033,-0.197282352,2,0.13,0
389,Andorra,,08-03-2020,1,0,Andorra-,42.5063,1.5218,68,31.5,15.3,51.3,857.1,,17,0.545863008,-2.550542953,2.1,0,0
390,Andorra,,09-03-2020,1,0,Andorra-,42.5063,1.5218,69,33.5,23.5,44.1,853.1,,19.7,0.56538848,0.954443899,2.4,0,0
391,Andorra,,10-03-2020,1,0,Andorra-,42.5063,1.5218,70,38.9,19,54,856.9,,28.1,0.648513628,0.294789198,2.8,0,0
392,Andorra,,11-03-2020,1,0,Andorra-,42.5063,1.5218,71,41,35.1,65.8,860.5,,34.4,0.771121254,0.291670948,2,0,0
393,Andorra,,12-03-2020,1,0,Andorra-,42.5063,1.5218,72,45.7,34.3,62.8,859.3,,33.3,0.615915848,0.183353892,3.3,0,0
394,Andorra,,13-03-2020,1,0,Andorra-,42.5063,1.5218,73,43.1,32.4,57.6,856.1,,32,0.645686943,0.214767357,2.5,0.01,0
395,Andorra,,14-03-2020,1,0,Andorra-,42.5063,1.5218,74,37.1,28.8,53.2,856.2,,24,0.587385211,0.336550663,2.1,0.13,0
396,Andorra,,15-03-2020,1,0,Andorra-,42.5063,1.5218,75,34.2,29.5,38.7,860.1,,31.5,0.897126818,1.061931005,3.1,0,0
397,Andorra,,16-03-2020,2,0,Andorra-,42.5063,1.5218,76,36.5,32.7,44.2,862.9,,33.3,0.880265507,0.558210738,2.2,0,0
398,Andorra,,17-03-2020,39,0,Andorra-,42.5063,1.5218,77,39.4,27.3,59.9,867.1,,28.7,0.651781086,0.281714885,1.7,0,0
399,Andorra,,18-03-2020,39,0,Andorra-,42.5063,1.5218,78,40.4,29.3,56.8,866.3,,30.2,0.666407618,0.263841284,2.8,0,0
400,Andorra,,19-03-2020,53,0,Andorra-,42.5063,1.5218,79,40.8,28.9,58.3,864,,30.5,0.664168849,0.25493809,2.1,0,0
401,Andorra,,20-03-2020,75,0,Andorra-,42.5063,1.5218,80,38.3,30,52.7,860.6,,32.8,0.803651469,0.390793182,1.8,0,0
402,Andorra,,21-03-2020,88,0,Andorra-,42.5063,1.5218,81,40.4,27.3,57,854.9,,29.8,0.655644978,0.259580185,2.4,0,0
403,Andorra,,22-03-2020,113,1,Andorra-,42.5063,1.5218,82,37.1,31.5,41.9,856.3,,36.3,0.968857671,0.555120704,1.8,0.02,0
404,Andorra,,23-03-2020,133,1,Andorra-,42.5063,1.5218,83,30.4,26.6,35.1,859.7,,30.3,0.995943907,-1.390810438,3.5,0,0
405,Andorra,,24-03-2020,164,1,Andorra-,42.5063,1.5218,84,25.8,18.1,33.3,858.7,,23.1,0.893507391,-0.266602252,2.4,0,0
406,Andorra,,25-03-2020,188,1,Andorra-,42.5063,1.5218,85,23.3,15.8,31.6,854.4,,19.5,0.851614627,-0.163162993,3.8,0,0
407,Andorra,,26-03-2020,224,3,Andorra-,42.5063,1.5218,86,26.8,17.6,33.1,850.9,,23.2,0.860903222,-0.319207958,3.7,0.01,0
408,Andorra,,27-03-2020,267,3,Andorra-,42.5063,1.5218,87,33.4,29.3,37.2,854,,32.8,0.976190209,1.75856932,2.5,0.06,0
409,Andorra,,28-03-2020,308,3,Andorra-,42.5063,1.5218,88,40.3,31.8,54.7,854.8,,32.4,0.731314768,0.291888739,1.2,0.13,0
410,Andorra,,29-03-2020,334,6,Andorra-,42.5063,1.5218,89,41.9,30.6,53.8,852.2,,31.1,0.652118191,0.232194698,1.5,0.01,0
411,Andorra,,30-03-2020,370,8,Andorra-,42.5063,1.5218,90,39.2,35.2,47.8,851.8,,37.6,0.939114731,0.41393181,2.5,0.06,0
412,Andorra,,31-03-2020,376,12,Andorra-,42.5063,1.5218,91,32.7,28.9,37.6,855.8,,32.2,0.980063508,3.433181898,4.8,0.06,0
413,Andorra,,01-04-2020,390,14,Andorra-,42.5063,1.5218,92,31.5,28,40.6,855.5,,30.2,0.948643544,-4.432533566,3.2,0.02,0
414,Andorra,,02-04-2020,428,15,Andorra-,42.5063,1.5218,93,34,25.7,46.2,851.3,,29.4,0.830377749,1.072598842,3.1,0,0
415,Andorra,,03-04-2020,439,16,Andorra-,42.5063,1.5218,94,37.2,24.6,52.7,852.7,,25.2,0.615075597,0.34700599,2.7,0,0
416,Andorra,,04-04-2020,466,17,Andorra-,42.5063,1.5218,95,40,26.1,57,858.7,,27.1,0.596188014,0.244009674,2.8,0,0
417,Andorra,,05-04-2020,501,18,Andorra-,42.5063,1.5218,96,40,26.1,57,858.7,,27.1,0.596188014,0.244009674,2.8,0,0
418,Andorra,,06-04-2020,525,21,Andorra-,42.5063,1.5218,97,40,26.1,57,858.7,,27.1,0.596188014,0.244009674,2.8,0,0
419,Andorra,,07-04-2020,545,22,Andorra-,42.5063,1.5218,98,40,26.1,57,858.7,,27.1,0.596188014,0.244009674,2.8,0,0
420,Andorra,,08-04-2020,564,23,Andorra-,42.5063,1.5218,99,40,26.1,57,858.7,,27.1,0.596188014,0.244009674,2.8,0,0
457,Angola,,22-01-2020,0,0,Angola-,-8.830833,13.245,22,84.3,76.1,92.7,999.9,1010.2,75.1,0.737011643,0.223767424,8.7,0,0
458,Angola,,23-01-2020,0,0,Angola-,-8.830833,13.245,23,83.6,80.4,92.7,999.9,1008.6,74.4,0.736393875,0.221496975,6.9,99.99,1
459,Angola,,24-01-2020,0,0,Angola-,-8.830833,13.245,24,84,76.1,87.8,999.9,1009.9,74.3,0.724384311,0.219049925,7.1,0,0
460,Angola,,25-01-2020,0,0,Angola-,-8.830833,13.245,25,83.1,77.5,93.9,999.9,1010,74.2,0.743476948,0.22215389,7.1,0,0
461,Angola,,26-01-2020,0,0,Angola-,-8.830833,13.245,26,82.7,76.8,93.7,999.9,1010.4,73.5,0.73559662,0.218649814,5.5,0,0
462,Angola,,27-01-2020,0,0,Angola-,-8.830833,13.245,27,82.9,76.5,92.8,999.9,1010.2,73.6,0.733279175,0.218531983,4.7,0,0
463,Angola,,28-01-2020,0,0,Angola-,-8.830833,13.245,28,83.3,80.6,93.6,999.9,,75.2,0.764039781,0.228900945,5.5,0,0
464,Angola,,29-01-2020,0,0,Angola-,-8.830833,13.245,29,80.9,77,92.3,999.9,1010.3,74.5,0.807394059,0.234519579,4.6,99.99,1
465,Angola,,30-01-2020,0,0,Angola-,-8.830833,13.245,30,81.5,75.2,91.2,999.9,1011.1,74,0.778279655,0.227784734,4.6,0,0
466,Angola,,31-01-2020,0,0,Angola-,-8.830833,13.245,31,83.1,72.3,89.6,999.9,1012,74.6,0.753616735,0.225183699,5.6,0,0
467,Angola,,01-02-2020,0,0,Angola-,-8.830833,13.245,32,83.8,80.6,87.8,999.9,,75.7,0.764442437,0.230546485,5.2,0,0
468,Angola,,02-02-2020,0,0,Angola-,-8.830833,13.245,33,84.2,77.5,93.9,999.9,1010.7,74.9,0.734437519,0.222686305,7,0,0
469,Angola,,03-02-2020,0,0,Angola-,-8.830833,13.245,34,80.9,73.4,89.6,999.9,,73.8,0.788460705,0.229020106,5.8,99.99,1
470,Angola,,04-02-2020,0,0,Angola-,-8.830833,13.245,35,77.9,71.8,84.9,999.9,,73.1,0.850566959,0.238251509,4.3,1.02,1
471,Angola,,05-02-2020,0,0,Angola-,-8.830833,13.245,36,80.2,77,91.6,999.9,,74.4,0.823501235,0.237121242,4.8,0,1
472,Angola,,06-02-2020,0,0,Angola-,-8.830833,13.245,37,82.6,72.1,90.3,999.9,1009.7,74.2,0.755755563,0.224349087,5.4,0,0
473,Angola,,07-02-2020,0,0,Angola-,-8.830833,13.245,38,82.6,78.8,93.2,999.9,,75.1,0.779121307,0.231285302,6,0.02,1
474,Angola,,08-02-2020,0,0,Angola-,-8.830833,13.245,39,81.9,75.2,87.8,999.9,1010.9,73.4,0.752610011,0.221401329,5.4,0.02,0
475,Angola,,09-02-2020,0,0,Angola-,-8.830833,13.245,40,83.2,78.8,92.5,999.9,,75.2,0.766543009,0.229348017,6,0,0
476,Angola,,10-02-2020,0,0,Angola-,-8.830833,13.245,41,82.9,76.5,89.6,999.9,1010.4,74.6,0.758567812,0.226068507,6.5,0,0
477,Angola,,11-02-2020,0,0,Angola-,-8.830833,13.245,42,81.5,77,87.8,999.9,,72.7,0.744622398,0.217934021,6.8,0,0
478,Angola,,12-02-2020,0,0,Angola-,-8.830833,13.245,43,83.8,78.8,93.4,999.9,,75,0.746600188,0.225165481,6.5,0,0
479,Angola,,13-02-2020,0,0,Angola-,-8.830833,13.245,44,83.1,77,87.8,999.9,,75.7,0.782133611,0.233704656,6.7,0,0
480,Angola,,14-02-2020,0,0,Angola-,-8.830833,13.245,45,80.6,75.2,84.2,999.9,,74.8,0.823752745,0.238374394,5.4,99.99,1
481,Angola,,15-02-2020,0,0,Angola-,-8.830833,13.245,46,81.9,73.6,87.8,999.9,,73.8,0.762907162,0.224430524,6.1,1.1,0
482,Angola,,16-02-2020,0,0,Angola-,-8.830833,13.245,47,81.9,78.8,84.2,999.9,,75.5,0.808071699,0.237716939,4.9,0,0
483,Angola,,17-02-2020,0,0,Angola-,-8.830833,13.245,48,81.5,76.5,84.6,999.9,,75.4,0.816022017,0.238831064,4.8,99.99,1
484,Angola,,18-02-2020,0,0,Angola-,-8.830833,13.245,49,82.7,77,87.8,999.9,,76.1,0.803191619,0.23874185,4.6,99.99,1
485,Angola,,19-02-2020,0,0,Angola-,-8.830833,13.245,50,81.5,75.2,89.6,999.9,1009.7,75.5,0.818778705,0.239637884,6.2,0.12,1
486,Angola,,20-02-2020,0,0,Angola-,-8.830833,13.245,51,82.5,72.5,93.2,999.9,,74.5,0.765982641,0.227089256,6.8,99.99,1
487,Angola,,21-02-2020,0,0,Angola-,-8.830833,13.245,52,84.3,78.8,96.6,999.9,1007.7,77,0.785664612,0.238539171,7.2,0,0
488,Angola,,22-02-2020,0,0,Angola-,-8.830833,13.245,53,84,77.2,96.6,999.9,1008.7,76.9,0.790729525,0.239112361,6.2,99.99,1
489,Angola,,23-02-2020,0,0,Angola-,-8.830833,13.245,54,81.7,77,87.8,999.9,1009.5,75.5,0.813405496,0.238673546,5.4,0.04,1
490,Angola,,24-02-2020,0,0,Angola-,-8.830833,13.245,55,83.6,74.8,91.4,999.9,,75.1,0.754034503,0.226803029,5.5,0,0
491,Angola,,25-02-2020,0,0,Angola-,-8.830833,13.245,56,83,78.8,97.5,999.9,,75.1,0.768976198,0.229471299,7,0,0
492,Angola,,26-02-2020,0,0,Angola-,-8.830833,13.245,57,82.5,77,93.2,999.9,1008.6,72.4,0.713208375,0.211443381,6.2,0,0
493,Angola,,27-02-2020,0,0,Angola-,-8.830833,13.245,58,81.9,75,87.8,999.9,1009.8,72.3,0.724923085,0.213256444,5.5,0,0
